customer id,state,custome lifetime value,response,coverage,education,employment,gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,diff_days,new_feature,feature2
1735,4,9080.28284,0,0,3,1,1,68073,1,1,114,16,63,0,8,1,5,2,0,547.2,3,1,3134.7538793333,0.00167467,1057.35
1736,3,6796.844769,0,0,1,2,1,17937,1,2,65,1,27,0,2,1,5,0,1,312,5,1,3148.7538793333,0.00362379,754
1737,0,2867.312197,1,1,0,3,0,23376,1,0,78,19,18,0,1,1,3,1,2,374.4,0,1,3164.7538793333,0.00333676,2511.6
1738,1,2395.57,1,0,2,0,0,21986,1,0,63,1,9,0,1,1,5,1,1,333.696228,5,1,3140.7538793333,0.00286546,296.304
1739,0,7094.167717,0,1,0,1,0,23032,1,1,89,30,22,0,7,0,0,0,1,427.2,0,1,3118.7538793333,0.00386419,600.114
1740,3,4128.091334,0,0,1,1,0,32114,2,1,104,22,50,0,1,0,2,0,0,445.29049,3,1,3117.7538793333,0.00323846,7042.71
1741,1,4046.936065,0,0,0,0,1,13330,1,2,117,33,74,0,1,0,2,0,2,561.6,3,1,3125.7538793333,0.00877719,11957.4
1742,1,4869.282783,0,0,1,1,0,44934,1,1,61,9,60,0,4,1,3,0,0,357.926979,0,1,3148.7538793333,0.00135755,962.768
1743,3,2902.151897,0,0,1,1,0,96137,0,1,73,17,34,2,1,0,0,0,2,67.490616,5,1,3131.7538793333,0.000759333,3655.51
1744,3,4282.947971,1,0,1,1,0,40864,0,1,109,16,70,1,1,1,5,0,0,166.937747,3,1,3110.7538793333,0.00266738,9207.06
1745,1,7750.120323,0,0,1,1,0,22668,0,2,67,5,34,1,2,1,4,2,1,33.718553,0,1,3113.7538793333,0.00295571,1289.64
1746,3,6627.174629,0,1,1,1,1,90751,2,1,82,2,22,1,8,1,4,0,0,315.826382,5,1,3129.7538793333,0.000903571,206.522
1747,3,7474.605769,0,0,1,1,1,44186,2,1,64,9,96,2,2,1,3,0,0,295.04969,0,1,3152.7538793333,0.00144842,3212.48
1748,3,5561.291397,0,0,1,1,1,92678,0,0,70,0,67,0,3,1,5,3,3,34.689611,0,2,3138.7538793333,0.000755303,1551.77
1749,0,6098.462114,0,1,0,1,0,74257,2,1,76,16,91,0,3,1,5,0,0,214.586742,0,0,3162.7538793333,0.00102347,2639.14
1750,1,2859.52893,0,0,0,1,1,99981,2,1,71,2,22,0,1,2,7,1,3,204.872273,0,2,3118.7538793333,0.000710135,1499.13
1751,0,5994.424627,0,1,1,4,1,0,1,2,91,26,89,0,6,1,3,0,3,655.2,0,2,3165.7538793333,9.10E+09,1.63E+03
1752,0,5635.249486,0,0,1,2,0,19591,0,0,74,8,79,0,4,1,4,0,0,95.925021,5,1,3145.7538793333,0.00377724,1585.52
1753,1,5067.208338,0,1,1,1,0,29095,1,1,127,2,80,0,1,1,4,3,0,664.280864,3,1,3147.7538793333,0.00436501,9749.72
1754,3,2263.284608,0,0,0,4,0,0,1,1,62,25,15,0,1,0,2,3,0,389.750793,0,1,3148.7538793333,6.20E+09,2.09E+03
1755,0,14435.67365,1,2,4,1,1,60880,0,1,119,25,89,0,2,0,1,0,0,109.906628,5,1,3141.7538793333,0.00195466,6728.05
1756,0,4928.397077,0,0,0,1,0,61785,2,1,61,31,47,0,5,1,5,2,3,271.10697,5,0,3149.7538793333,0.000987295,897.379
1757,3,12036.62051,1,0,0,1,1,44428,1,2,104,17,61,0,2,2,6,0,2,499.2,3,1,3126.7538793333,0.00234087,3806.4
1758,1,8564.768226,1,0,3,1,1,95697,0,1,107,29,29,0,9,1,4,1,0,178.006524,4,1,3119.7538793333,0.00111811,669.777
1759,1,2361.883909,0,0,0,2,0,18064,2,1,63,10,45,2,1,1,4,2,2,182.964184,0,1,3112.7538793333,0.0034876,3282.04
1760,1,5565.693282,0,0,3,1,1,74720,2,0,70,15,99,0,3,1,5,0,0,200.812425,5,1,3126.7538793333,0.000936831,2593.06
1761,1,5146.80976,0,0,0,0,0,22594,1,1,67,22,41,0,3,1,4,0,2,321.6,0,1,3142.7538793333,0.00296539,1299.8
1762,0,2938.080327,0,0,0,1,0,40987,2,0,73,6,15,0,1,1,4,2,2,329.013275,0,1,3127.7538793333,0.00178105,1203.99
1763,2,14432.74644,0,1,3,0,1,24561,1,1,126,1,31,0,2,1,3,1,1,853.473552,3,2,3117.7538793333,0.00513008,1589.26
1764,1,13027.41984,0,1,1,1,0,76456,0,2,83,27,34,1,2,1,5,3,3,42.693918,0,1,3124.7538793333,0.00108559,2510.15
1765,1,2451.988783,0,0,1,1,1,65828,1,0,62,22,3,0,1,1,5,1,0,297.6,0,2,3146.7538793333,0.000941848,1252.4
1766,3,4661.984144,0,0,1,4,0,0,1,2,68,0,48,1,5,1,4,0,2,489.6,0,1,3132.7538793333,6.80E+09,5.55E+02
1767,0,5600.010179,0,0,0,1,0,63621,1,1,70,8,48,0,5,1,5,3,2,444.620265,0,1,3121.7538793333,0.00110027,695.076
1768,0,4016.132772,0,0,1,2,1,10074,0,1,107,33,42,0,1,0,0,1,3,108.995934,3,1,3162.7538793333,0.0106214,7916
1769,3,22195.80299,0,0,1,1,0,78965,0,1,183,3,78,0,2,1,5,0,2,145.587985,1,1,3131.7538793333,0.00231748,7338.71
1770,2,7343.353716,0,0,1,4,0,0,1,2,68,16,57,0,2,1,3,1,2,479.028818,0,1,3162.7538793333,6.80E+09,2.24E+03
1771,0,4804.514274,0,0,0,0,1,23604,1,1,64,4,86,0,8,0,1,0,3,460.8,5,1,3145.7538793333,0.0027114,662.4
1772,3,2735.538859,0,0,1,1,0,99205,2,1,68,7,21,0,1,1,4,1,1,323.246017,5,1,3122.7538793333,0.000685449,1580.75
1773,0,6940.972823,0,1,1,4,1,0,1,1,92,4,60,0,3,1,3,0,1,441.6,5,1,3164.7538793333,9.20E+09,1.82E+03
1774,1,2396.219292,1,0,0,4,0,0,1,1,66,6,71,2,1,0,0,1,2,433.160284,0,0,3157.7538793333,6.60E+09,4.65E+03
1775,2,5380.898636,1,0,1,1,0,55350,1,1,67,0,13,0,9,1,3,0,0,321.6,0,1,3112.7538793333,0.00121048,61.0444
1776,3,8432.815731,0,0,1,0,1,21052,2,1,111,12,55,0,5,0,2,1,2,453.578343,3,1,3110.7538793333,0.00527266,1396.68
1777,3,7556.507482,0,0,3,4,0,0,1,2,69,5,64,0,2,1,3,0,3,496.8,0,1,3148.7538793333,6.90E+09,2.13E+03
1778,0,7787.431684,0,0,3,2,1,24664,1,1,69,12,15,0,2,0,2,1,0,496.8,0,1,3147.7538793333,0.0027976,683.1
1779,2,4787.812897,0,1,1,1,1,45225,0,2,124,15,83,0,1,0,0,2,3,209.176923,4,2,3140.7538793333,0.00274185,11942.8
1780,1,9707.647552,0,1,1,1,1,30430,1,2,86,6,77,0,2,2,8,3,3,425.662574,0,2,3154.7538793333,0.00282616,3356.17
1781,1,2552.226197,0,0,0,1,0,35149,0,1,64,26,33,0,1,1,4,3,3,120.477298,5,1,3134.7538793333,0.00182082,3655.52
1782,1,5223.429265,0,0,0,2,1,16513,1,0,71,23,37,0,6,1,5,2,1,340.8,0,1,3132.7538793333,0.00429964,653.2
1783,2,5010.44933,0,0,3,0,1,10892,1,0,66,16,9,0,3,1,3,0,2,316.8,0,1,3140.7538793333,0.00605949,444.4
1784,4,5597.12496,1,1,3,1,0,37995,1,1,139,16,50,0,1,1,3,0,1,667.2,3,1,3140.7538793333,0.00365838,8506.8
1785,3,4457.936252,0,0,1,1,1,54704,2,0,113,6,75,0,1,1,5,0,3,468.176056,3,1,3112.7538793333,0.00206566,8684.82
1786,3,8200.78728,0,0,2,1,1,25381,1,2,71,22,62,0,2,1,4,1,1,340.8,0,1,3123.7538793333,0.00279737,2811.6
1787,3,2746.080105,0,0,3,4,0,0,1,1,74,5,75,0,1,1,4,1,1,355.2,0,1,3117.7538793333,7.40E+09,5.56E+03
1788,3,10215.77915,0,0,0,0,0,18150,2,1,67,17,34,0,2,0,0,0,1,220.304649,0,1,3158.7538793333,0.00369146,1598.35
1789,1,2453.570794,1,0,0,2,1,29735,1,2,69,3,92,0,1,1,4,0,0,331.2,0,1,3127.7538793333,0.0023205,6223.8
1790,2,5872.958817,0,0,1,1,0,77156,1,0,73,30,39,0,7,1,4,0,1,445.817914,0,2,3132.7538793333,0.000946135,655.883
1791,3,3118.927949,0,1,1,1,0,88782,2,0,78,6,38,0,1,1,5,3,3,357.757645,0,0,3131.7538793333,0.000878556,3074.24
1792,1,5568.656492,0,1,1,1,0,51489,0,1,139,14,10,0,1,1,4,0,3,236.739322,3,1,3115.7538793333,0.00269961,3099.26
1793,1,9029.71466,0,1,0,3,0,16972,1,0,125,17,89,0,5,1,5,0,0,600,3,0,3134.7538793333,0.00736507,2530
1794,1,7591.827171,0,1,0,1,1,99359,0,1,95,16,19,0,9,1,5,1,2,233.265397,5,1,3152.7538793333,0.000956129,343.526
1795,0,2255.312942,0,0,1,1,1,58289,1,2,62,18,92,4,1,1,5,0,0,297.6,5,1,3141.7538793333,0.00106367,6522.4
1796,3,32613.69038,0,2,2,1,0,45173,1,1,268,20,57,0,2,1,5,2,2,1286.4,1,1,3122.7538793333,0.00593275,9674.8
1797,1,9445.649461,0,1,0,1,0,93246,0,1,78,31,24,0,2,1,5,3,1,41.628869,5,1,3143.7538793333,0.000836497,2124.19
1798,0,6803.596768,0,2,3,1,1,43758,1,1,171,16,29,0,1,0,2,0,2,1129.929433,3,1,3132.7538793333,0.00390786,6565.07
1799,3,9766.217126,0,1,0,1,1,75651,2,1,81,23,60,0,2,1,4,1,0,375.11129,0,0,3124.7538793333,0.00107071,3173.94
1800,0,7294.846132,0,0,2,4,0,0,1,0,67,13,91,0,2,1,5,0,0,321.6,0,1,3134.7538793333,6.70E+09,3.32E+03
1801,3,5682.515346,0,0,2,1,0,36938,2,1,70,32,31,0,3,2,7,0,0,244.801119,0,1,3154.7538793333,0.00189507,1388.4
1802,1,6332.941818,0,1,0,1,1,50843,1,2,82,12,65,0,3,1,5,2,2,393.6,5,2,3109.7538793333,0.00161281,1973.47
1803,1,4916.577034,0,0,0,1,0,21907,0,1,62,6,47,0,3,1,5,1,0,2.96438,0,1,3122.7538793333,0.00283015,1094.35
1804,1,4798.240889,0,0,0,1,0,77846,2,1,119,8,45,0,1,1,5,0,0,342.471939,4,1,3116.7538793333,0.00152866,5964.53
1805,4,10408.96865,1,0,3,3,1,20228,1,0,101,3,43,1,2,1,5,0,1,523.815839,3,1,3118.7538793333,0.00499308,2061.09
1806,0,9247.464417,0,1,3,1,0,97030,1,1,76,14,24,0,2,0,2,2,2,416.637499,0,2,3165.7538793333,0.000783263,1235.68
1807,3,7322.92885,0,0,3,1,1,80864,2,1,182,5,30,0,1,1,5,2,0,618.210272,2,1,3129.7538793333,0.00225069,5751.79
1808,2,8275.900104,0,2,1,1,0,48197,1,2,106,10,61,0,6,1,4,1,0,508.8,0,1,3143.7538793333,0.00219931,1169.53
1809,1,5635.403677,0,0,2,1,1,70837,1,1,73,7,19,4,3,1,5,1,0,362.743231,0,2,3147.7538793333,0.00103053,511.752
1810,0,14970.28509,0,1,3,1,1,85297,1,1,93,7,91,0,2,2,8,1,1,620.011594,5,2,3156.7538793333,0.00109031,4246.99
1811,3,9336.336922,0,2,4,1,0,70177,0,1,115,12,34,0,8,1,3,0,0,225.517666,0,1,3142.7538793333,0.00163871,633.06
1812,2,48356.96084,0,1,1,1,1,52499,1,0,138,0,61,0,2,1,4,2,2,1171.537594,3,1,3116.7538793333,0.00262862,3623.23
1813,3,5686.915259,0,0,1,1,1,63143,1,1,71,31,85,0,3,0,2,0,2,340.8,0,1,3152.7538793333,0.00112443,2631.73
1814,3,8622.835375,1,0,0,1,1,97361,1,2,73,6,85,0,2,1,4,0,0,350.4,0,1,3118.7538793333,0.000749787,3146.3
1815,2,5079.674786,0,1,3,1,1,50052,1,2,130,6,50,0,1,1,4,0,0,624,4,2,3139.7538793333,0.0025973,6656
1816,0,5623.314472,0,0,0,0,0,11612,1,1,71,20,92,0,5,1,5,1,1,340.8,0,1,3162.7538793333,0.00611436,1522.24
1817,0,5270.013569,0,0,3,1,0,78115,2,1,65,1,12,0,4,1,5,1,1,255.454322,0,2,3138.7538793333,0.000832107,147.386
1818,1,8621.172176,0,0,4,1,0,81947,2,1,71,12,78,0,2,1,5,2,1,203.993499,5,1,3159.7538793333,0.000866414,3093
1819,3,7918.334928,0,1,1,1,1,44698,1,1,211,0,88,4,1,1,4,0,2,1012.8,1,1,3122.7538793333,0.00472057,17555.2
1820,1,21034.01815,0,0,3,1,0,26876,2,1,66,12,53,0,2,1,4,3,2,219.209762,0,1,3113.7538793333,0.00245572,2035.4
1821,3,15417.6822,0,0,1,1,0,69841,2,1,192,0,66,0,7,1,5,0,1,878.812468,2,1,3164.7538793333,0.0027491,1684.74
1822,3,8692.636838,0,0,3,1,0,97768,0,0,72,22,14,0,2,1,3,2,0,151.843731,5,1,3159.7538793333,0.000736437,1220.08
1823,3,6503.143913,0,0,3,4,1,0,1,2,187,6,12,0,1,1,4,1,3,1588.682955,1,1,3132.7538793333,1.87E+10,1.78E+03
1824,4,31642.10463,0,1,1,1,1,89057,0,1,98,17,90,0,2,0,1,0,2,187.363583,5,1,3145.7538793333,0.00110042,5149.32
1825,3,5914.951808,0,0,0,1,0,50217,1,1,74,18,2,0,9,1,3,1,3,355.2,5,1,3139.7538793333,0.0014736,124.978
1826,4,4645.839058,0,0,1,4,1,0,1,2,71,3,33,0,3,1,4,3,3,697.186307,5,0,3131.7538793333,7.10E+09,6.20E+02
1827,2,6826.797741,0,0,1,4,1,0,1,2,68,13,26,0,2,1,5,0,0,489.6,5,2,3109.7538793333,6.80E+09,1.08E+03
1828,3,3982.180708,0,1,2,1,0,38500,2,1,99,26,49,1,1,0,1,0,0,423.286512,0,0,3164.7538793333,0.00257143,7001.71
1829,2,2887.779742,0,0,3,1,0,62018,2,1,71,21,0,0,1,1,3,3,1,293.865315,5,1,3121.7538793333,0.00114483,1197.13
1830,3,2252.416825,0,0,1,4,0,0,1,2,65,13,84,0,1,1,5,2,3,468,5,1,3138.7538793333,6.50E+09,5.84E+03
1831,1,8458.531323,0,2,4,1,1,57394,2,1,106,8,11,0,3,1,5,3,2,316.492058,0,1,3166.7538793333,0.00184688,565.836
1832,1,7478.313695,0,0,0,1,1,23530,1,0,65,22,34,0,2,0,2,2,0,312,5,1,3141.7538793333,0.00276243,1664
1833,1,3788.649817,0,1,3,1,0,48887,1,0,95,26,25,0,1,1,3,1,0,456,0,1,3114.7538793333,0.00194326,4389
1834,3,5220.685297,0,1,4,1,0,68867,1,1,129,19,91,0,1,1,5,0,2,619.2,3,1,3161.7538793333,0.00187318,13570.8
1835,1,7130.294828,0,0,1,0,0,12062,1,2,63,3,42,0,2,0,0,3,3,302.4,0,1,3139.7538793333,0.00522301,1266.3
1836,0,8513.592687,0,0,1,1,1,59230,0,1,107,11,56,0,5,1,5,0,1,245.076091,3,1,3125.7538793333,0.00180652,1384.78
1837,0,5660.133806,0,0,0,1,0,59586,0,0,72,6,70,0,3,1,3,1,1,91.198362,0,1,3118.7538793333,0.00120834,1793.6
1838,4,4082.170583,0,0,3,1,1,57506,1,1,102,24,43,0,1,1,3,3,0,615.243841,4,2,3159.7538793333,0.00177373,6218.76
1839,0,5318.89664,1,0,0,1,0,25134,1,1,67,3,0,0,6,1,5,1,2,321.6,0,2,3155.7538793333,0.00266571,-20.1
1840,3,4160.162571,0,0,1,4,0,0,1,2,61,3,58,0,5,1,4,0,1,292.8,0,0,3128.7538793333,6.10E+09,6.86E+02
1841,3,2237.347771,0,0,1,4,0,0,1,1,61,19,44,0,1,1,4,2,0,292.8,0,2,3132.7538793333,6.10E+09,3.55E+03
1842,1,3460.12299,0,0,1,4,1,0,1,1,100,15,96,1,1,1,5,0,0,720,3,1,3153.7538793333,1.00E+10,1.04E+04
1843,1,16005.50507,0,0,0,1,1,44901,1,1,70,15,56,2,2,1,5,0,1,460.806124,0,2,3156.7538793333,0.00155899,2254.6
1844,0,6986.603722,0,1,0,4,0,0,0,1,93,21,8,0,3,1,3,0,2,149.269407,0,1,3156.7538793333,9.30E+09,8.49E+02
1845,3,8826.961501,0,0,0,1,0,28463,2,1,113,0,45,2,7,1,5,2,2,324.317667,3,1,3146.7538793333,0.00397007,680.097
1846,2,4726.869327,1,1,0,2,0,13037,1,1,124,28,49,0,1,1,5,1,0,839.348464,3,2,3157.7538793333,0.00951139,8708.65
1847,1,27443.47482,0,1,3,1,1,82320,1,1,99,4,2,1,2,1,4,1,1,475.2,0,1,3131.7538793333,0.00120262,59.4
1848,1,7247.313475,0,0,0,4,0,0,1,2,104,9,58,0,7,1,5,0,2,499.2,3,1,3113.7538793333,1.04E+10,9.24E+02
1849,3,5137.852105,0,0,1,1,0,78460,2,1,64,3,93,0,4,1,5,2,0,203.568733,0,1,3118.7538793333,0.000815702,1485.11
1850,2,2739.05724,0,1,1,4,1,0,1,1,92,26,11,4,1,1,4,2,0,657.290491,5,1,3154.7538793333,9.20E+09,2.75E+03
1851,1,5092.793862,0,0,1,1,1,46922,1,1,64,34,12,0,3,0,2,0,1,403.385123,5,1,3156.7538793333,0.00136397,846.872
1852,1,5799.826802,0,0,1,1,1,60689,0,2,74,29,67,0,7,0,1,1,1,5.746657,0,1,3164.7538793333,0.00121933,1014.04
1853,2,5507.063242,0,0,4,4,0,0,1,1,71,3,38,0,3,1,5,0,1,340.8,0,1,3128.7538793333,7.10E+09,8.57E+02
1854,3,10484.91535,1,1,1,1,0,61108,0,0,89,22,93,0,2,1,5,1,0,49.451117,0,1,3135.7538793333,0.00145644,5092.77
1855,0,8501.279969,0,0,0,1,1,98003,2,0,107,4,46,0,7,1,5,2,2,449.408637,3,2,3128.7538793333,0.0010918,700.084
1856,4,8426.057283,0,0,3,4,0,0,1,1,74,30,37,0,2,1,5,0,2,460.084192,0,1,3110.7538793333,7.40E+09,2.25E+03
1857,0,6503.397049,1,1,3,0,0,22081,1,1,84,1,9,0,6,1,3,0,0,451.670309,5,2,3117.7538793333,0.00380418,64.7216
1858,2,46805.22306,0,1,3,1,1,83006,2,1,235,8,61,1,2,1,3,2,0,1065.049894,2,2,3111.7538793333,0.00283112,7574.98
1859,0,4834.710493,1,0,1,1,0,38713,1,0,66,31,69,4,6,0,2,1,2,316.8,0,1,3136.7538793333,0.00170485,1047.2
1860,3,2575.3237,0,0,1,2,0,28700,1,1,68,2,65,3,1,1,4,3,3,326.4,0,1,3154.7538793333,0.00236934,4229.6
1861,1,37111.65952,0,0,4,1,0,61552,0,1,115,1,95,0,2,1,5,0,0,12.252847,3,1,3128.7538793333,0.00186834,5513.87
1862,2,4371.190437,0,0,1,1,1,56718,1,0,113,7,95,1,1,1,5,0,2,542.4,3,1,3163.7538793333,0.00199231,10983.6
1863,3,16796.33604,0,0,2,1,1,66776,0,2,71,11,45,0,2,0,2,3,0,131.808343,0,2,3157.7538793333,0.00106326,1922.1
1864,1,7988.506358,0,0,3,1,1,58268,2,1,67,12,82,0,2,0,2,0,0,228.641342,5,1,3132.7538793333,0.00114986,3034.68
1865,1,2269.841123,0,0,1,4,1,0,1,2,68,22,43,0,1,1,5,3,0,542.016902,0,1,3128.7538793333,6.80E+09,3.88E+03
1866,1,4991.47197,0,0,2,2,1,12608,2,1,66,23,72,1,3,1,3,0,0,214.866605,0,1,3137.7538793333,0.00523477,2018.38
1867,1,2921.930882,0,0,4,1,1,63499,2,1,73,21,79,0,1,1,5,1,0,278.964095,0,1,3152.7538793333,0.00114962,7021.04
1868,3,7613.193095,0,1,3,1,1,36247,2,1,96,35,29,0,7,0,1,0,0,329.522858,0,1,3119.7538793333,0.0026485,830.64
1869,1,5827.409742,0,0,4,1,0,30228,0,1,73,28,44,0,5,1,5,1,1,163.345647,0,1,3114.7538793333,0.00241498,1018.53
1870,3,2600.641181,0,0,1,4,0,0,1,2,74,19,4,0,1,1,4,0,2,501.472124,5,1,3154.7538793333,7.40E+09,1.20E+03
1871,1,8491.465719,0,2,3,4,0,0,1,2,116,3,97,0,3,1,5,0,1,1193.115879,0,0,3139.7538793333,1.16E+10,3.47E+03
1872,0,9778.733613,0,1,0,1,0,99364,1,1,121,3,37,0,5,1,4,3,3,580.8,4,2,3164.7538793333,0.00121774,851.84
1873,1,22658.53652,1,0,0,3,1,23665,1,1,67,19,50,0,2,1,4,0,1,404.817249,0,1,3142.7538793333,0.00283119,2109.09
1874,0,10004.02761,0,1,1,4,0,0,1,2,94,7,4,0,2,0,2,0,1,807.168846,0,0,3118.7538793333,9.40E+09,1.13E+02
1875,3,4872.774396,0,0,3,1,1,69247,2,1,61,12,64,1,3,0,2,3,0,226.522147,5,1,3127.7538793333,0.000880905,1469.83
1876,0,7444.814633,0,1,1,1,0,56047,0,1,92,26,29,0,5,0,1,0,0,82.733588,0,0,3139.7538793333,0.00164148,995.453
1877,3,5761.11121,0,0,1,1,1,28919,2,1,73,11,76,0,5,1,3,2,2,207.828024,5,1,3145.7538793333,0.00252429,1228.63
1878,3,5366.779081,0,0,2,4,0,0,2,1,70,5,29,0,4,1,4,0,0,223.174067,0,0,3114.7538793333,7.00E+09,5.39E+02
1879,3,6259.477847,0,1,1,4,0,0,2,1,83,8,78,0,4,1,4,1,0,254.142365,0,1,3108.7538793333,8.30E+09,1.72E+03
1880,0,7623.580733,0,0,3,1,1,69900,0,1,64,23,68,0,2,1,4,3,1,33.97,5,0,3127.7538793333,0.000915594,2895.01
1881,1,10963.95723,1,2,3,1,1,55687,1,0,276,33,91,0,1,1,5,0,0,1324.8,2,1,3128.7538793333,0.00495627,32899.2
1882,3,7427.845088,0,1,0,1,0,78294,0,1,92,6,35,0,3,1,3,3,0,181.148732,0,1,3119.7538793333,0.00117506,1196.95
1883,4,4951.656084,0,0,2,1,1,46896,0,1,62,9,33,1,4,1,5,1,0,31.707317,0,1,3157.7538793333,0.00132207,643.073
1884,0,4665.129599,0,0,0,4,1,0,1,1,62,26,62,0,3,1,4,0,1,297.6,5,2,3134.7538793333,6.20E+09,1.72E+03
1885,1,6021.842473,0,2,3,4,0,0,1,2,168,11,46,0,1,1,5,0,0,1476.670903,3,1,3111.7538793333,1.68E+10,8.10E+03
1886,2,3074.105486,0,0,3,4,1,0,1,2,104,25,33,3,1,1,4,0,3,748.8,4,1,3159.7538793333,1.04E+10,5.28E+03
1887,3,4953.086407,0,1,1,1,0,21385,1,0,127,14,37,0,1,0,1,2,3,609.6,3,0,3118.7538793333,0.00593874,5867.4
1888,1,7780.489322,0,1,4,1,1,87128,1,2,97,26,45,0,3,1,3,1,3,495.612777,5,1,3145.7538793333,0.0011133,2130.46
1889,2,7992.779105,0,0,1,1,0,35434,2,1,66,19,26,0,2,1,4,1,0,297.051768,0,1,3146.7538793333,0.00186262,1336.47
1890,1,4170.687348,1,0,4,1,0,29462,1,2,107,28,23,1,1,0,2,1,1,513.6,3,0,3150.7538793333,0.0036318,4943.4
1891,2,23228.23674,0,2,1,1,0,53243,1,2,102,26,96,3,2,1,5,0,0,489.6,0,2,3121.7538793333,0.00191574,5977.2
1892,1,5445.81699,0,1,3,1,1,21006,1,1,139,14,9,1,1,1,4,3,1,667.2,3,1,3147.7538793333,0.00661716,2529.8
1893,1,4558.498445,0,0,1,4,0,0,1,2,65,24,93,0,9,1,5,0,0,312,5,1,3132.7538793333,6.50E+09,8.10E+02
1894,3,5528.212807,1,0,0,1,1,36088,1,2,72,16,31,0,9,0,2,0,0,345.6,0,1,3148.7538793333,0.00199512,337.6
1895,3,10390.66647,0,1,1,1,0,28948,0,1,131,7,57,0,3,0,2,0,2,295.83086,3,1,3165.7538793333,0.00452536,2696.06
1896,2,7142.54905,0,2,1,2,0,24417,1,0,185,22,25,0,1,1,5,0,2,888,3,1,3163.7538793333,0.00757669,7807
1897,3,5469.542959,0,0,3,1,1,67099,0,1,69,11,24,0,6,1,5,3,1,22.995594,5,1,3144.7538793333,0.00102833,398.667
1898,3,11628.73401,0,1,0,1,0,97830,2,1,96,3,61,0,2,1,5,0,0,298.362415,0,2,3125.7538793333,0.000981294,2922.82
1899,0,10189.65429,0,2,1,4,1,0,1,2,101,15,90,0,2,1,5,0,1,727.2,0,2,3146.7538793333,1.01E+10,4.94E+03
1900,0,2733.431887,0,0,3,1,0,93558,1,1,67,19,5,0,1,1,5,3,0,478.234236,0,1,3164.7538793333,0.000716133,1129.77
1901,0,4014.453113,1,1,2,1,0,37384,1,1,99,9,17,0,1,1,5,1,0,475.2,0,1,3159.7538793333,0.00264819,2098.8
1902,0,7119.531925,0,0,0,0,1,28227,1,1,62,14,24,0,2,1,5,0,0,551.28213,0,2,3153.7538793333,0.00219648,902.359
1903,2,11772.79068,0,0,3,1,1,51008,1,1,74,5,95,0,2,0,0,2,1,355.2,5,2,3157.7538793333,0.00145075,3522.4
1904,1,2381.790787,0,0,3,1,1,78185,1,2,61,23,54,0,1,1,5,3,0,292.8,0,2,3111.7538793333,0.000780201,4404.2
1905,1,5208.35385,0,0,0,4,0,0,1,2,74,35,2,0,3,1,5,0,1,532.8,0,1,3137.7538793333,7.40E+09,7.35E+02
1906,2,5018.727893,0,0,1,4,1,0,1,0,68,34,68,0,4,1,3,0,0,670.47746,0,1,3145.7538793333,6.80E+09,1.57E+03
1907,0,11900.54484,0,0,0,1,0,97205,0,0,100,22,40,2,2,1,4,2,1,5.573179,4,2,3113.7538793333,0.00102875,3097.21
1908,4,7399.032079,0,0,1,4,0,0,2,1,101,28,34,0,6,1,4,0,3,337.617149,3,1,3166.7538793333,1.01E+10,9.87E+02
1909,1,5674.381244,0,0,0,1,0,26225,2,1,72,18,25,1,7,2,7,1,3,320.777404,0,1,3118.7538793333,0.00274547,396.46
1910,3,7271.43404,0,0,1,0,1,20545,1,2,70,23,86,0,2,1,4,2,0,336,5,1,3142.7538793333,0.00340716,3647
1911,3,3164.494011,0,1,4,4,0,0,1,1,83,20,32,0,1,1,3,1,2,398.4,0,1,3163.7538793333,8.30E+09,3.92E+03
1912,0,2661.033435,0,0,1,1,0,35503,2,1,67,14,95,0,1,1,5,0,1,216.173135,5,1,3154.7538793333,0.00188716,7086.83
1913,3,14140.55885,0,0,1,1,0,58988,1,1,118,3,76,0,2,1,5,1,3,566.4,4,1,3141.7538793333,0.00200041,4377.8
1914,2,7654.227067,0,0,0,4,0,0,1,2,74,16,89,1,2,1,3,0,0,355.2,5,1,3147.7538793333,7.40E+09,3.71E+03
1915,2,2199.73952,0,0,3,4,1,0,1,2,64,21,5,0,1,1,5,3,1,685.456738,5,2,3121.7538793333,6.40E+09,9.79E+02
1916,3,2004.350666,1,0,1,4,0,0,1,0,66,16,35,4,1,2,7,0,1,316.8,0,2,3114.7538793333,6.60E+09,3.05E+03
1917,2,13111.11319,0,0,1,1,1,67197,0,2,111,2,9,0,2,2,7,0,0,147.948783,3,0,3136.7538793333,0.00165186,536.526
1918,2,15762.60349,0,2,3,1,1,39032,1,1,198,31,15,0,7,1,5,0,2,950.4,3,1,3146.7538793333,0.00507276,1165.37
1919,3,13197.92893,1,0,1,4,0,0,1,2,68,19,2,3,2,1,4,0,0,326.4,0,0,3140.7538793333,6.80E+09,5.51E+02
1920,1,2787.539793,0,0,3,1,1,34927,2,1,70,5,2,0,1,1,4,3,3,242.491357,5,0,3144.7538793333,0.00200418,247.509
1921,2,3436.134281,1,1,2,1,1,30817,0,0,88,25,43,0,1,1,4,1,1,91.834668,0,1,3118.7538793333,0.00285557,5892.17
